order_id,order_date,region,category,channel,customer_segment,units,unit_price,discount_pct,revenue,cost,profit,delivery_days,rating
1532,2024-11-13,East,Footwear,Online,Consumer,10,63.62,0.25,332.52,210.08,122.44,2.0,
2509,2024-11-13,South,Outerwear,Retail,Consumer,11,95.04,0.25,546.42,335.07,211.35,12.0,2.0
3191,2024-11-13,West,Outerwear,Retail,Consumer,8,95.62,0.1,479.78,281.0,198.78,12.0,
3572,2024-11-13,North,Outerwear,Retail,Consumer,7,85.54,0.05,396.42,247.37,149.05,6.0,3.0
212,2024-11-14,West,Outerwear,Wholesale,Consumer,92,96.05,0.0,6158.15,3627.29,2530.86,,4.0
739,2024-11-14,South,Footwear,Online,Home Office,5,119.68,0.1,375.32,223.37,151.95,6.0,
999,2024-11-14,West,Footwear,Online,Home Office,9,75.24,0.1,424.72,260.96,163.76,7.0,1.0
2208,2024-11-14,South,Apparel,Online,Consumer,11,32.51,0.0,249.22,158.04,91.18,1.0,3.0
2435,2024-11-14,East,Apparel,Retail,Consumer,8,69.51,0.0,387.53,244.02,143.51,10.0,1.0
3321,2024-11-14,South,Apparel,Retail,Consumer,7,38.94,0.0,189.96,114.92,75.04,10.0,1.0
3475,2024-11-14,East,Footwear,Online,Consumer,8,64.58,0.15,306.04,192.03,114.01,10.0,
3520,2024-11-14,West,Accessories,Wholesale,Corporate,49,33.3,0.0,1137.12,764.66,372.46,10.0,
1234,2024-11-15,East,Footwear,Wholesale,Corporate,291,69.01,0.0,13994.9,9241.8,4753.1,7.0,4.0
4406,2024-11-15,South,Footwear,Wholesale,Consumer,190,17.24,0.0,2282.74,1419.65,863.09,12.0,
4799,2024-11-15,North,Footwear,Wholesale,Consumer,107,61.2,0.05,4335.35,2948.82,1386.53,2.0,
4818,2024-11-15,West,Apparel,Online,Consumer,3,138.19,0.0,288.91,173.61,115.3,5.0,1.0
274,2024-11-16,South,Outerwear,Retail,Corporate,5,25.8,0.05,85.4,52.33,33.07,,4.0
956,2024-11-16,West,Accessories,Online,Home Office,6,168.06,0.0,702.72,390.92,311.8,8.0,3.0
1133,2024-11-16,South,Accessories,Retail,Consumer,4,53.41,0.0,148.88,90.88,58.0,5.0,3.0
2720,2024-11-16,East,Footwear,Online,Corporate,9,88.56,0.0,555.45,307.28,248.17,2.0,2.0
3028,2024-11-16,North,Accessories,Online,Consumer,8,18.69,0.15,88.57,52.89,35.68,14.0,3.0
3510,2024-11-16,North,Apparel,Online,Corporate,2,131.67,0.25,137.64,90.73,46.91,1.0,
3864,2024-11-16,East,Apparel,Retail,Corporate,11,79.18,0.0,606.98,399.98,207.0,3.0,3.0
405,2024-11-17,East,Accessories,Online,Consumer,7,36.0,0.15,149.27,94.04,55.23,14.0,3.0
1287,2024-11-17,North,Accessories,Online,Consumer,10,61.78,0.15,365.96,235.85,130.11,12.0,5.0
1442,2024-11-17,West,Footwear,Wholesale,Home Office,256,39.58,0.0,7061.24,4381.67,2679.57,1.0,2.0
1581,2024-11-17,East,Apparel,Online,Consumer,8,32.66,0.0,182.08,107.45,74.63,3.0,3.0
2171,2024-11-17,West,Footwear,Online,Consumer,5,34.5,0.0,120.21,86.57,33.64,2.0,
2672,2024-11-17,South,Accessories,Online,Consumer,1,57.56,0.05,38.11,24.76,13.35,1.0,4.0
2783,2024-11-17,East,Outerwear,Wholesale,Consumer,244,24.75,0.05,3998.1,2503.15,1494.95,13.0,4.0
3119,2024-11-17,East,Apparel,Online,Home Office,8,156.17,0.25,653.0,413.77,239.23,9.0,3.0
3229,2024-11-17,South,Apparel,Retail,Consumer,1,38.71,0.1,24.28,13.8,10.48,10.0,1.0
3370,2024-11-17,South,Accessories,Retail,Home Office,11,136.99,0.0,1050.14,697.15,352.99,3.0,3.0
3609,2024-11-17,North,Accessories,Retail,Consumer,8,76.12,0.0,424.38,285.07,139.31,4.0,2.0
3838,2024-11-17,East,Apparel,Online,Consumer,6,30.72,0.15,109.18,61.96,47.22,12.0,3.0
258,2024-11-18,East,Apparel,Retail,Consumer,3,80.11,0.0,167.48,97.76,69.72,10.0,2.0
524,2024-11-18,East,Footwear,Retail,Home Office,10,19.7,0.1,123.56,77.74,45.82,14.0,4.0
882,2024-11-18,East,Apparel,Retail,Consumer,11,52.25,0.0,400.54,239.28,161.26,2.0,3.0
3168,2024-11-18,East,Footwear,Online,Consumer,3,28.84,0.0,60.3,39.91,20.39,,1.0
3238,2024-11-18,East,Footwear,Online,Home Office,7,63.07,0.1,276.9,171.98,104.92,,
4898,2024-11-18,South,Footwear,Online,Consumer,10,14.02,0.0,97.7,67.82,29.88,3.0,4.0
4906,2024-11-18,South,Accessories,Online,Consumer,8,28.93,0.0,161.29,93.65,67.64,4.0,
1437,2024-11-19,North,Apparel,Retail,Consumer,2,65.23,0.05,86.37,51.33,35.04,3.0,2.0
1743,2024-11-19,East,Outerwear,Online,Corporate,2,59.27,0.05,78.48,45.01,33.47,5.0,4.0
2042,2024-11-19,East,Apparel,Wholesale,Consumer,296,62.41,0.15,10942.83,7260.7,3682.13,11.0,2.0
3202,2024-11-19,South,Outerwear,Wholesale,Home Office,275,45.73,0.1,7887.54,5056.36,2831.18,4.0,4.0
3331,2024-11-19,West,Apparel,Online,Corporate,1,67.15,0.0,46.8,29.91,16.89,8.0,3.0
3501,2024-11-19,West,Apparel,Wholesale,Home Office,308,59.3,0.0,12728.3,8286.44,4441.86,,4.0
3528,2024-11-19,East,Apparel,Retail,Consumer,10,49.91,0.15,295.65,184.61,111.04,5.0,
4023,2024-11-19,South,Accessories,Online,Consumer,10,116.61,0.25,609.48,390.02,219.46,8.0,3.0
4039,2024-11-19,South,Footwear,Wholesale,Consumer,231,85.78,0.25,10356.77,6644.0,3712.77,8.0,3.0
4074,2024-11-19,South,Outerwear,Online,Consumer,5,43.27,0.05,143.23,91.3,51.93,13.0,3.0
74,2024-11-20,West,Footwear,Online,Consumer,10,58.7,0.05,388.62,255.27,133.35,1.0,3.0
289,2024-11-20,North,Accessories,Online,Corporate,9,76.15,0.05,453.73,285.4,168.33,11.0,5.0
614,2024-11-20,North,Outerwear,Retail,Corporate,3,67.77,0.0,141.68,89.92,51.76,12.0,1.0
917,2024-11-20,North,Accessories,Retail,Consumer,4,106.47,0.05,281.95,190.91,91.04,2.0,
1905,2024-11-20,North,Apparel,Retail,Consumer,4,66.38,0.05,175.79,106.39,69.4,13.0,4.0
2101,2024-11-20,South,Footwear,Online,Corporate,3,39.59,0.0,82.77,50.87,31.9,8.0,1.0
2244,2024-11-20,South,Apparel,Online,Corporate,4,16.97,0.05,44.94,31.21,13.73,1.0,
2522,2024-11-20,East,Outerwear,Online,Consumer,1,215.08,0.0,149.89,92.04,57.85,14.0,5.0
3122,2024-11-20,East,Outerwear,Online,Consumer,9,34.62,0.0,217.14,150.45,66.69,13.0,1.0
3735,2024-11-20,North,Apparel,Online,Consumer,3,41.81,0.1,78.67,50.76,27.91,14.0,2.0
4317,2024-11-20,North,Footwear,Retail,Corporate,6,32.45,0.0,135.68,79.45,56.23,3.0,3.0
146,2024-11-21,West,Outerwear,Retail,Consumer,7,57.98,0.05,268.7,184.7,84.0,10.0,4.0
164,2024-11-21,East,Footwear,Online,Consumer,5,56.7,0.0,197.57,110.39,87.18,4.0,2.0
3806,2024-11-21,South,Apparel,Online,Consumer,11,48.72,0.05,354.8,213.2,141.6,13.0,
4197,2024-11-21,North,Outerwear,Online,Consumer,6,68.41,0.05,271.74,159.88,111.86,6.0,
1641,2024-11-22,West,Footwear,Online,Corporate,1,41.96,0.0,29.24,17.53,11.71,7.0,3.0
1839,2024-11-22,East,Accessories,Wholesale,Consumer,89,29.89,0.05,1761.18,1062.53,698.65,1.0,
3452,2024-11-22,East,Apparel,Retail,Consumer,7,27.45,0.1,120.52,68.51,52.01,13.0,3.0
3890,2024-11-22,South,Footwear,Online,Corporate,1,76.99,0.15,45.61,31.36,14.25,4.0,3.0
4732,2024-11-22,West,Footwear,Online,Corporate,11,43.66,0.0,334.69,210.75,123.94,7.0,2.0
4903,2024-11-22,West,Accessories,Wholesale,Corporate,246,28.47,0.1,4392.68,2899.07,1493.61,3.0,3.0
879,2024-11-23,South,Apparel,Online,Home Office,2,44.87,0.15,53.16,30.96,22.2,3.0,1.0
2329,2024-11-23,North,Apparel,Online,Consumer,5,71.47,0.05,236.58,151.15,85.43,8.0,5.0
2488,2024-11-23,North,Outerwear,Retail,Consumer,2,28.37,0.0,39.54,24.28,15.26,12.0,3.0
2984,2024-11-23,East,Footwear,Retail,Consumer,8,51.53,0.0,287.29,161.44,125.85,12.0,2.0
3181,2024-11-23,North,Apparel,Wholesale,Home Office,146,50.06,0.05,4838.74,2908.25,1930.49,4.0,
3585,2024-11-23,South,Footwear,Online,Consumer,1,24.48,0.05,16.21,10.34,5.87,14.0,1.0
4170,2024-11-23,West,Outerwear,Retail,Corporate,3,56.9,0.0,118.96,79.11,39.85,10.0,
4381,2024-11-23,West,Apparel,Retail,Corporate,10,75.78,0.0,528.1,343.78,184.32,13.0,5.0
4401,2024-11-23,West,Apparel,Retail,Home Office,3,71.27,0.0,149.0,82.92,66.08,,2.0
4911,2024-11-23,South,Footwear,Online,Corporate,10,49.17,0.15,291.26,178.76,112.5,,4.0
531,2024-11-24,West,Apparel,Retail,Consumer,4,55.77,0.0,155.46,88.89,66.57,,1.0
564,2024-11-24,West,Outerwear,Retail,Corporate,3,59.34,0.0,124.06,84.04,40.02,9.0,3.0
822,2024-11-24,East,Apparel,Online,Corporate,4,50.15,0.05,132.81,74.71,58.1,2.0,3.0
1047,2024-11-24,South,Accessories,Online,Consumer,11,27.25,0.0,208.89,119.11,89.78,14.0,2.0
1252,2024-11-24,East,Accessories,Retail,Consumer,1,35.2,0.0,24.53,15.46,9.07,,3.0
1572,2024-11-24,North,Accessories,Wholesale,Consumer,316,27.82,0.05,5820.13,3147.6,2672.53,6.0,1.0
1762,2024-11-24,West,Accessories,Online,Consumer,9,40.77,0.25,191.78,131.01,60.77,8.0,
3809,2024-11-24,South,Footwear,Retail,Home Office,10,46.01,0.0,320.64,197.57,123.07,9.0,1.0
4647,2024-11-24,East,Footwear,Wholesale,Consumer,389,39.41,0.15,9081.13,5822.68,3258.45,11.0,5.0
473,2024-11-25,West,Apparel,Online,Corporate,6,40.96,0.0,171.27,108.01,63.26,12.0,2.0
592,2024-11-25,South,Apparel,Online,Corporate,8,47.33,0.0,263.87,150.04,113.83,9.0,3.0
1323,2024-11-25,West,Apparel,Online,Consumer,9,88.78,0.0,556.83,333.34,223.49,7.0,2.0
1660,2024-11-25,North,Footwear,Online,Home Office,7,45.14,0.0,220.2,137.37,82.83,5.0,3.0
2058,2024-11-25,West,Apparel,Online,Home Office,4,65.92,0.0,183.76,118.27,65.49,13.0,5.0
2227,2024-11-25,West,Footwear,Retail,Consumer,5,60.22,0.05,199.34,123.64,75.7,11.0,4.0
2238,2024-11-25,South,Accessories,Online,Corporate,11,55.56,0.0,425.91,267.76,158.15,5.0,
3037,2024-11-25,North,Outerwear,Retail,Corporate,1,75.53,0.05,50.0,32.51,17.49,5.0,
3707,2024-11-25,East,Footwear,Online,Consumer,2,37.29,0.05,49.38,31.29,18.09,2.0,
4273,2024-11-25,West,Accessories,Online,Corporate,6,12.15,0.1,45.72,27.52,18.2,,5.0
1162,2024-11-26,South,Apparel,Retail,Consumer,2,76.52,0.0,106.65,72.16,34.49,3.0,
1213,2024-11-26,South,Apparel,Online,Consumer,5,52.03,0.0,181.3,103.84,77.46,8.0,
1441,2024-11-26,South,Footwear,Online,Home Office,1,22.13,0.0,15.42,9.89,5.53,8.0,5.0
1542,2024-11-26,North,Apparel,Online,Consumer,5,50.91,0.05,168.52,105.22,63.3,6.0,1.0
1866,2024-11-26,South,Accessories,Online,Consumer,8,135.56,0.1,680.19,401.77,278.42,12.0,2.0
2891,2024-11-26,North,Footwear,Retail,Consumer,3,22.88,0.0,47.83,31.57,16.26,7.0,1.0
2919,2024-11-26,West,Apparel,Online,Corporate,9,30.99,0.1,174.93,103.67,71.26,9.0,1.0
3760,2024-11-26,North,Outerwear,Online,Consumer,7,95.26,0.1,418.23,232.91,185.32,11.0,4.0
178,2024-11-27,South,Accessories,Retail,Consumer,8,47.33,0.0,263.87,156.89,106.98,2.0,1.0
364,2024-11-27,East,Apparel,Online,Consumer,4,51.26,0.05,135.75,92.28,43.47,8.0,3.0
1914,2024-11-27,South,Footwear,Online,Corporate,9,74.97,0.05,446.7,273.37,173.33,14.0,1.0
2607,2024-11-27,North,Footwear,Retail,Consumer,6,41.51,0.0,173.57,100.16,73.41,8.0,
3032,2024-11-27,West,Apparel,Retail,Consumer,8,74.85,0.0,417.3,282.27,135.03,2.0,5.0
141,2024-11-28,South,Footwear,Online,Consumer,11,20.0,0.05,145.65,75.66,69.99,,4.0
293,2024-11-28,North,Apparel,Retail,Consumer,5,60.42,0.05,200.0,128.32,71.68,11.0,2.0
294,2024-11-28,North,Footwear,Online,Corporate,10,66.81,0.0,465.59,290.96,174.63,,3.0
1847,2024-11-28,East,Footwear,Online,Corporate,6,124.39,0.25,390.09,231.22,158.87,5.0,
2577,2024-11-28,East,Apparel,Retail,Consumer,10,31.13,0.05,206.1,127.87,78.23,,2.0
3595,2024-11-28,North,Footwear,Retail,Consumer,8,82.51,0.0,460.0,328.01,131.99,11.0,
4503,2024-11-28,South,Apparel,Wholesale,Consumer,171,52.92,0.05,5991.07,3531.43,2459.64,13.0,1.0
210,2024-11-29,South,Footwear,Online,Consumer,11,22.31,0.0,171.02,105.33,65.69,7.0,5.0
596,2024-11-29,West,Accessories,Online,Consumer,8,20.75,0.0,115.68,73.88,41.8,3.0,
873,2024-11-29,West,Footwear,Wholesale,Consumer,95,122.39,0.0,8102.79,5117.43,2985.36,3.0,1.0
1640,2024-11-29,North,Apparel,Online,Consumer,4,39.6,0.25,82.79,43.36,39.43,11.0,1.0
1657,2024-11-29,North,Footwear,Online,Consumer,9,54.51,0.05,324.79,217.69,107.1,5.0,
2776,2024-11-29,South,Footwear,Online,Consumer,3,30.61,0.0,64.0,39.15,24.85,10.0,1.0
3093,2024-11-29,South,Outerwear,Retail,Consumer,3,88.46,0.0,184.94,125.82,59.12,1.0,
3731,2024-11-29,South,Footwear,Online,Consumer,5,49.82,0.05,164.92,105.66,59.26,3.0,4.0
4356,2024-11-29,North,Apparel,Online,Corporate,1,48.79,0.0,34.0,22.25,11.75,11.0,4.0
4623,2024-11-29,East,Apparel,Online,Corporate,5,116.7,0.0,406.64,248.8,157.84,5.0,5.0
1232,2024-11-30,East,Footwear,Online,Consumer,4,103.91,0.15,246.21,163.76,82.45,3.0,
2073,2024-11-30,North,Footwear,Online,Corporate,4,150.7,0.15,357.07,220.92,136.15,1.0,5.0
2881,2024-11-30,North,Apparel,Online,Corporate,7,67.29,0.1,295.43,182.12,113.31,13.0,4.0
3211,2024-11-30,South,Apparel,Online,Consumer,10,47.14,0.0,328.51,210.77,117.74,13.0,3.0
3223,2024-11-30,North,Apparel,Online,Consumer,10,49.48,0.1,310.34,204.27,106.07,12.0,5.0
4220,2024-11-30,West,Footwear,Online,Corporate,10,93.59,0.05,619.61,338.58,281.03,4.0,2.0
1943,2024-12-01,East,Accessories,Online,Consumer,7,54.08,0.25,234.23,149.35,84.88,2.0,
2937,2024-12-01,East,Apparel,Online,Home Office,2,18.5,0.0,30.52,18.96,11.56,,
4035,2024-12-01,North,Footwear,Wholesale,Consumer,184,73.4,0.0,11142.12,6864.31,4277.81,1.0,1.0
4887,2024-12-01,North,Apparel,Retail,Consumer,5,38.67,0.0,159.51,98.9,60.61,4.0,
467,2024-12-02,South,Apparel,Retail,Home Office,11,57.86,0.0,525.08,327.68,197.4,8.0,
658,2024-12-02,West,Apparel,Retail,Home Office,10,66.03,0.1,490.27,311.22,179.05,4.0,1.0
1046,2024-12-02,East,Footwear,Retail,Corporate,1,45.08,0.15,31.61,17.82,13.79,6.0,2.0
2123,2024-12-02,North,Apparel,Online,Consumer,3,42.58,0.25,79.04,45.26,33.78,11.0,5.0
2355,2024-12-02,South,Footwear,Online,Consumer,5,60.84,0.1,225.87,133.52,92.35,8.0,2.0
2809,2024-12-02,East,Apparel,Online,Consumer,6,116.13,0.0,574.84,376.09,198.75,9.0,4.0
3169,2024-12-02,North,Footwear,Online,Consumer,4,68.39,0.0,225.69,136.28,89.41,8.0,3.0
3369,2024-12-02,West,Apparel,Retail,Consumer,9,49.37,0.05,348.24,209.15,139.09,3.0,3.0
4238,2024-12-02,West,Apparel,Online,Consumer,7,81.79,0.15,401.49,263.02,138.47,7.0,
265,2024-12-03,North,Outerwear,Wholesale,Consumer,167,41.9,0.05,5484.13,3418.68,2065.45,,
904,2024-12-03,South,Apparel,Online,Corporate,7,76.38,0.1,396.99,245.79,151.2,5.0,
1444,2024-12-03,North,Accessories,Retail,Consumer,9,98.53,0.1,658.43,376.59,281.84,13.0,4.0
2091,2024-12-03,West,Accessories,Retail,Consumer,3,46.99,0.0,116.3,69.19,47.11,8.0,5.0
2294,2024-12-03,North,Accessories,Wholesale,Consumer,277,28.74,0.0,6567.81,3985.2,2582.61,8.0,4.0
3358,2024-12-03,East,Accessories,Wholesale,Home Office,287,20.23,0.0,4789.96,2889.07,1900.89,7.0,
4342,2024-12-03,North,Accessories,Online,Consumer,11,32.9,0.0,298.57,203.58,94.99,10.0,1.0
479,2024-12-04,West,Apparel,Retail,Consumer,1,26.27,0.0,21.67,14.09,7.58,3.0,5.0
1099,2024-12-04,North,Accessories,Online,Corporate,3,24.36,0.15,51.25,30.3,20.95,7.0,3.0
1233,2024-12-04,North,Accessories,Retail,Home Office,6,49.16,0.0,243.34,143.11,100.23,7.0,4.0
1746,2024-12-04,West,Accessories,Retail,Consumer,1,21.55,0.1,16.0,10.56,5.44,12.0,3.0
3277,2024-12-04,South,Footwear,Retail,Consumer,7,89.42,0.0,516.4,307.46,208.94,,3.0
4213,2024-12-04,North,Accessories,Retail,Corporate,3,111.0,0.0,274.72,177.15,97.57,4.0,
4274,2024-12-04,West,Apparel,Retail,Home Office,11,27.47,0.0,249.29,149.76,99.53,,2.0
379,2024-12-05,South,Accessories,Retail,Corporate,10,33.69,0.1,250.15,159.99,90.16,5.0,5.0
962,2024-12-05,West,Outerwear,Wholesale,Consumer,266,35.67,0.0,7827.78,4803.32,3024.46,1.0,3.0
3437,2024-12-05,North,Outerwear,Retail,Consumer,3,114.48,0.0,283.34,188.53,94.81,9.0,2.0
3891,2024-12-05,East,Apparel,Online,Home Office,10,44.54,0.1,330.71,201.03,129.68,4.0,3.0
4811,2024-12-05,West,Apparel,Online,Consumer,7,64.39,0.0,371.85,232.57,139.28,14.0,1.0
724,2024-12-06,North,Footwear,Retail,Consumer,8,69.91,0.05,438.34,281.56,156.78,2.0,2.0
1763,2024-12-06,West,Apparel,Online,Consumer,3,36.32,0.0,89.89,61.65,28.24,12.0,5.0
2866,2024-12-06,East,Outerwear,Online,Consumer,6,18.4,0.05,86.53,52.61,33.92,7.0,1.0
3799,2024-12-06,West,Outerwear,Online,Corporate,4,71.34,0.1,211.88,137.26,74.62,5.0,
4076,2024-12-06,West,Apparel,Online,Consumer,8,67.7,0.0,446.82,243.66,203.16,6.0,4.0
959,2024-12-07,East,Accessories,Online,Consumer,1,62.6,0.15,43.9,25.63,18.27,9.0,5.0
1945,2024-12-07,North,Accessories,Online,Consumer,10,47.81,0.15,335.27,223.63,111.64,11.0,
4036,2024-12-07,West,Apparel,Retail,Consumer,9,46.05,0.05,324.83,206.47,118.36,13.0,4.0
4888,2024-12-07,South,Accessories,Retail,Consumer,6,92.62,0.0,458.47,296.54,161.93,6.0,2.0
77,2024-12-08,East,Outerwear,Retail,Consumer,6,96.01,0.1,427.72,256.92,170.8,11.0,
507,2024-12-08,North,Apparel,Retail,Consumer,2,123.81,0.0,204.29,132.85,71.44,13.0,3.0
901,2024-12-08,East,Apparel,Online,Home Office,11,92.23,0.0,836.99,523.06,313.93,4.0,2.0
1508,2024-12-08,South,Footwear,Online,Corporate,10,46.01,0.0,379.58,216.64,162.94,14.0,1.0
1544,2024-12-08,East,Footwear,Online,Consumer,9,67.04,0.0,497.77,345.51,152.26,9.0,3.0
3243,2024-12-08,North,Apparel,Online,Consumer,9,47.02,0.05,331.67,189.63,142.04,1.0,5.0
3764,2024-12-08,East,Apparel,Online,Home Office,11,35.03,0.0,317.9,186.29,131.61,3.0,5.0
4940,2024-12-08,East,Accessories,Wholesale,Home Office,143,31.51,0.0,3717.39,2446.83,1270.56,8.0,3.0
1550,2024-12-09,North,Outerwear,Retail,Corporate,7,61.94,0.05,339.82,191.82,148.0,,2.0
3895,2024-12-09,South,Apparel,Retail,Home Office,1,55.72,0.15,39.07,27.11,11.96,3.0,5.0
211,2024-12-10,South,Footwear,Retail,Consumer,4,98.19,0.0,324.03,205.81,118.22,9.0,3.0
653,2024-12-10,West,Apparel,Wholesale,Consumer,372,50.33,0.0,15446.28,9422.74,6023.54,9.0,1.0
2067,2024-12-10,West,Outerwear,Retail,Corporate,4,37.19,0.0,122.73,62.28,60.45,9.0,
2464,2024-12-10,East,Outerwear,Online,Consumer,6,66.56,0.15,280.05,179.92,100.13,11.0,4.0
3206,2024-12-10,West,Outerwear,Online,Home Office,4,69.08,0.1,205.17,132.41,72.76,2.0,4.0
161,2024-12-11,South,Accessories,Retail,Consumer,9,46.66,0.05,329.13,214.52,114.61,9.0,1.0
1501,2024-12-11,West,Footwear,Retail,Consumer,8,69.88,0.15,392.03,246.8,145.23,,2.0
1527,2024-12-11,North,Accessories,Online,Corporate,8,67.92,0.25,336.2,207.15,129.05,,
1726,2024-12-11,North,Accessories,Online,Corporate,8,139.98,0.05,877.67,477.57,400.1,11.0,
2507,2024-12-11,West,Apparel,Online,Corporate,2,159.4,0.0,263.01,152.67,110.34,1.0,4.0
3138,2024-12-11,North,Outerwear,Retail,Corporate,11,120.22,0.0,1091.0,667.97,423.03,2.0,3.0
3156,2024-12-11,North,Footwear,Retail,Consumer,4,16.54,0.05,51.85,33.59,18.26,10.0,1.0
3438,2024-12-11,West,Apparel,Retail,Consumer,2,58.77,0.0,96.97,61.9,35.07,13.0,4.0
4195,2024-12-11,South,Footwear,Online,Corporate,8,58.9,0.0,388.74,222.15,166.59,12.0,2.0
622,2024-12-12,South,Outerwear,Online,Consumer,9,92.53,0.15,583.98,341.16,242.82,3.0,4.0
1725,2024-12-12,West,Footwear,Online,Consumer,3,97.17,0.25,180.37,99.46,80.91,7.0,
2405,2024-12-12,North,Apparel,Retail,Consumer,1,38.61,0.0,31.85,18.47,13.38,2.0,4.0
2421,2024-12-12,South,Footwear,Wholesale,Consumer,169,88.4,0.0,12325.17,7738.71,4586.46,9.0,3.0
3560,2024-12-12,East,Outerwear,Online,Home Office,2,34.48,0.1,51.2,35.46,15.74,4.0,2.0
4616,2024-12-12,South,Accessories,Wholesale,Corporate,87,45.38,0.0,3257.15,1891.96,1365.19,2.0,5.0
120,2024-12-13,North,Footwear,Online,Consumer,3,31.96,0.0,79.1,50.29,28.81,7.0,
324,2024-12-13,North,Outerwear,Wholesale,Corporate,262,110.16,0.0,23811.08,15018.93,8792.15,,5.0
756,2024-12-13,West,Outerwear,Wholesale,Corporate,259,15.91,0.05,3229.59,2063.59,1166.0,8.0,1.0
929,2024-12-13,West,Apparel,Wholesale,Corporate,123,70.49,0.0,7152.97,4426.07,2726.9,14.0,2.0
1024,2024-12-13,West,Footwear,Wholesale,Consumer,71,30.53,0.0,1788.29,1056.72,731.57,8.0,1.0
1091,2024-12-13,South,Apparel,Online,Corporate,5,117.51,0.25,363.55,218.42,145.13,2.0,4.0
1269,2024-12-13,South,Footwear,Online,Consumer,3,107.92,0.0,267.1,154.65,112.45,13.0,4.0
1881,2024-12-13,West,Apparel,Online,Consumer,7,47.57,0.05,260.98,179.1,81.88,1.0,4.0
2874,2024-12-13,North,Apparel,Retail,Consumer,9,48.3,0.0,358.63,207.79,150.84,6.0,4.0
3395,2024-12-13,South,Accessories,Wholesale,Consumer,237,136.92,0.0,26771.28,16441.52,10329.76,5.0,3.0
4032,2024-12-13,North,Footwear,Retail,Corporate,2,92.72,0.0,152.99,86.76,66.23,3.0,
4361,2024-12-13,North,Footwear,Online,Home Office,1,69.38,0.0,57.24,36.21,21.03,12.0,2.0
4614,2024-12-13,North,Footwear,Online,Consumer,9,100.52,0.25,559.77,344.24,215.53,2.0,4.0
4873,2024-12-13,South,Apparel,Online,Corporate,5,70.07,0.05,274.59,171.4,103.19,5.0,
24,2024-12-14,West,Apparel,Online,Consumer,5,53.85,0.05,211.02,135.16,75.86,2.0,
421,2024-12-14,North,Footwear,Retail,Home Office,11,62.28,0.0,565.19,373.92,191.27,7.0,3.0
1535,2024-12-14,North,Apparel,Retail,Corporate,1,38.21,0.0,31.52,21.0,10.52,,3.0
1770,2024-12-14,East,Outerwear,Online,Consumer,6,38.6,0.05,181.52,115.69,65.83,6.0,5.0
2015,2024-12-14,South,Apparel,Online,Consumer,5,33.96,0.0,140.08,85.33,54.75,4.0,1.0
3126,2024-12-14,South,Accessories,Online,Consumer,9,45.84,0.15,289.31,194.74,94.57,,3.0
513,2024-12-15,East,Footwear,Online,Corporate,3,133.3,0.1,296.93,185.35,111.58,12.0,1.0
1263,2024-12-15,South,Apparel,Online,Corporate,3,30.25,0.0,74.87,45.9,28.97,12.0,1.0
1349,2024-12-15,North,Apparel,Online,Corporate,3,120.42,0.0,298.04,157.08,140.96,4.0,1.0
2070,2024-12-15,North,Apparel,Online,Corporate,9,57.66,0.0,428.13,294.81,133.32,11.0,3.0
3106,2024-12-15,South,Footwear,Wholesale,Consumer,243,53.98,0.15,9198.39,5468.72,3729.67,12.0,3.0
4292,2024-12-15,East,Accessories,Online,Consumer,4,77.48,0.0,255.68,141.84,113.84,1.0,2.0
4388,2024-12-15,West,Footwear,Online,Consumer,5,63.39,0.0,261.48,156.88,104.6,3.0,5.0
143,2024-12-16,West,Apparel,Wholesale,Corporate,368,36.85,0.0,11187.66,6662.52,4525.14,13.0,2.0
194,2024-12-16,East,Footwear,Online,Consumer,1,24.97,0.25,15.45,10.12,5.33,6.0,5.0
700,2024-12-16,North,Footwear,Retail,Home Office,7,31.81,0.0,183.7,119.36,64.34,10.0,
864,2024-12-16,South,Outerwear,Wholesale,Consumer,68,56.66,0.0,3178.63,1913.1,1265.53,3.0,
896,2024-12-16,East,Footwear,Retail,Corporate,3,17.07,0.1,38.02,23.3,14.72,4.0,5.0
947,2024-12-16,East,Apparel,Retail,Corporate,4,58.1,0.0,191.73,113.61,78.12,11.0,2.0
2075,2024-12-16,West,Accessories,Online,Home Office,8,51.83,0.1,307.87,188.7,119.17,11.0,1.0
2214,2024-12-16,North,Outerwear,Online,Corporate,6,63.59,0.0,314.77,195.33,119.44,8.0,3.0
2302,2024-12-16,South,Apparel,Retail,Consumer,11,63.89,0.1,521.82,329.17,192.65,11.0,3.0
4319,2024-12-16,East,Apparel,Retail,Consumer,2,50.55,0.15,70.9,43.39,27.51,1.0,4.0
4426,2024-12-16,East,Apparel,Online,Consumer,3,43.55,0.0,107.79,62.15,45.64,10.0,5.0
4434,2024-12-16,South,Footwear,Retail,Home Office,6,30.65,0.0,151.72,95.62,56.1,4.0,5.0
4445,2024-12-16,West,Footwear,Online,Consumer,11,58.38,0.0,529.8,319.73,210.07,2.0,5.0
124,2024-12-17,North,Accessories,Online,Consumer,10,40.0,0.0,330.0,203.19,126.81,,4.0
574,2024-12-17,South,Apparel,Online,Corporate,7,41.94,0.25,181.65,101.89,79.76,14.0,1.0
1320,2024-12-17,East,Apparel,Online,Consumer,8,36.66,0.0,241.96,149.75,92.21,3.0,
1392,2024-12-17,West,Apparel,Retail,Consumer,8,61.79,0.0,407.81,240.35,167.46,14.0,2.0
